id,發佈統計日期,縣市,群組,第1劑,第2劑,加強劑,追加劑
1862,2022-06-27,基隆市,總計,91.20,84.10,1.10,71.20
1861,2022-06-27,屏東縣,75歲以上,80.20,74.00,1.30,61.10
1860,2022-06-27,屏東縣,65歲以上,86.50,82.00,1.40,70.40
1859,2022-06-27,屏東縣,65-74歲,90.50,87.10,1.50,76.30
1858,2022-06-27,屏東縣,50-64歲,90.50,86.20,1.20,73.40
1857,2022-06-27,屏東縣,30-49歲,98.50,93.30,0.90,77.60
1856,2022-06-27,屏東縣,18-29歲,100.60,95.40,0.70,77.20
1855,2022-06-27,屏東縣,12-17歲,95.90,84.00,0.70,53.40
1854,2022-06-27,屏東縣,06-11歲,83.00,18.40,0.00,0.00
1853,2022-06-27,屏東縣,總計,90.80,82.80,0.90,67.80
1852,2022-06-27,雲林縣,75歲以上,80.80,74.50,0.90,60.00
1851,2022-06-27,雲林縣,65歲以上,85.90,81.20,0.90,68.60
1850,2022-06-27,雲林縣,65-74歲,90.00,86.70,0.90,75.60
1849,2022-06-27,雲林縣,50-64歲,91.30,87.70,0.60,76.30
1848,2022-06-27,雲林縣,30-49歲,101.50,96.90,0.50,81.80
1847,2022-06-27,雲林縣,18-29歲,103.60,99.10,0.30,80.90
1846,2022-06-27,雲林縣,12-17歲,96.20,84.40,0.00,56.40
1845,2022-06-27,雲林縣,06-11歲,85.60,7.90,0.00,0.00
1844,2022-06-27,雲林縣,總計,92.20,83.80,0.50,69.70
1843,2022-06-27,彰化縣,75歲以上,80.70,75.80,1.10,65.80
1842,2022-06-27,彰化縣,65歲以上,87.10,83.50,1.00,74.40
1841,2022-06-27,彰化縣,65-74歲,91.50,88.70,0.90,80.30
1840,2022-06-27,彰化縣,50-64歲,91.80,88.60,0.80,77.70
1839,2022-06-27,彰化縣,30-49歲,103.60,99.30,0.70,84.30
1838,2022-06-27,彰化縣,18-29歲,108.60,103.80,0.60,84.60
1837,2022-06-27,彰化縣,12-17歲,95.80,84.80,0.30,57.40
1836,2022-06-27,彰化縣,06-11歲,82.10,7.10,0.00,0.00
1835,2022-06-27,彰化縣,總計,93.20,84.90,0.70,71.50
1834,2022-06-27,新竹縣,75歲以上,75.30,70.20,0.90,57.20
1833,2022-06-27,新竹縣,65歲以上,83.40,79.40,0.90,68.10
1832,2022-06-27,新竹縣,65-74歲,89.10,86.00,0.90,76.00
1831,2022-06-27,新竹縣,50-64歲,90.90,87.40,0.50,76.20
1830,2022-06-27,新竹縣,30-49歲,106.80,102.40,0.40,87.00
1829,2022-06-27,新竹縣,18-29歲,106.80,102.80,0.30,81.00
1828,2022-06-27,新竹縣,12-17歲,94.60,83.50,0.10,50.00
1827,2022-06-27,新竹縣,06-11歲,76.80,5.80,0.00,0.00
1826,2022-06-27,新竹縣,總計,92.30,82.50,0.40,67.90
1825,2022-06-27,高雄市,75歲以上,81.20,75.70,1.50,65.70
1824,2022-06-27,高雄市,65歲以上,88.10,84.30,1.50,75.30
1823,2022-06-27,高雄市,65-74歲,91.80,88.80,1.60,80.20
1822,2022-06-27,高雄市,50-64歲,91.20,87.80,1.40,76.40
1821,2022-06-27,高雄市,30-49歲,99.90,96.10,1.20,82.30
1820,2022-06-27,高雄市,18-29歲,103.60,99.20,0.90,80.90
1819,2022-06-27,高雄市,12-17歲,95.50,84.80,0.80,50.90
1818,2022-06-27,高雄市,06-11歲,80.50,9.90,0.00,0.00
1817,2022-06-27,高雄市,總計,91.60,83.80,1.20,70.40
1816,2022-06-27,臺南市,75歲以上,78.20,72.30,1.60,58.60
1815,2022-06-27,臺南市,65歲以上,84.70,80.30,1.80,67.90
1814,2022-06-27,臺南市,65-74歲,88.60,85.10,1.90,73.50
1813,2022-06-27,臺南市,50-64歲,90.40,86.70,1.50,75.00
1812,2022-06-27,臺南市,30-49歲,101.20,97.20,1.20,83.20
1811,2022-06-27,臺南市,18-29歲,105.50,100.90,0.90,82.80
1810,2022-06-27,臺南市,12-17歲,95.40,83.90,1.50,56.70
1809,2022-06-27,臺南市,06-11歲,83.20,10.10,0.00,0.00
1808,2022-06-27,臺南市,總計,91.70,83.30,1.30,69.60
1807,2022-06-27,臺中市,75歲以上,82.60,77.50,2.80,67.70
1806,2022-06-27,臺中市,65歲以上,88.20,84.60,2.60,76.20
1805,2022-06-27,臺中市,65-74歲,91.10,88.30,2.50,80.60
1804,2022-06-27,臺中市,50-64歲,91.10,87.90,1.40,77.80
1803,2022-06-27,臺中市,30-49歲,101.40,97.50,1.20,84.10
1802,2022-06-27,臺中市,18-29歲,105.50,101.30,0.90,84.00
1801,2022-06-27,臺中市,12-17歲,95.10,84.30,1.40,58.00
1800,2022-06-27,臺中市,06-11歲,78.50,11.90,0.00,0.00
1799,2022-06-27,臺中市,總計,91.90,83.60,1.30,70.90
1798,2022-06-27,桃園市,75歲以上,84.50,79.40,0.90,69.40
1797,2022-06-27,桃園市,65歲以上,89.30,85.90,0.90,77.80
1796,2022-06-27,桃園市,65-74歲,91.70,89.20,0.90,82.00
1795,2022-06-27,桃園市,50-64歲,91.80,88.50,0.70,78.40
1794,2022-06-27,桃園市,30-49歲,104.70,100.50,0.60,86.30
1793,2022-06-27,桃園市,18-29歲,107.30,102.60,0.40,82.20
1792,2022-06-27,桃園市,12-17歲,94.30,83.70,0.60,55.40
1791,2022-06-27,桃園市,06-11歲,71.70,3.70,0.00,0.00
1790,2022-06-27,桃園市,總計,92.70,84.10,0.50,71.20
1789,2022-06-27,新北市,75歲以上,80.90,75.70,1.00,65.60
1788,2022-06-27,新北市,65歲以上,87.20,83.70,0.90,74.80
1787,2022-06-27,新北市,65-74歲,90.20,87.40,0.80,79.10
1786,2022-06-27,新北市,50-64歲,91.40,88.30,0.70,78.00
1785,2022-06-27,新北市,30-49歲,99.20,95.50,0.50,82.40
1784,2022-06-27,新北市,18-29歲,102.30,97.60,0.20,78.70
1783,2022-06-27,新北市,12-17歲,94.40,84.30,0.00,53.10
1782,2022-06-27,新北市,06-11歲,66.80,2.30,0.00,0.00
1781,2022-06-27,新北市,總計,90.30,82.80,0.50,70.40
1780,2022-06-27,臺北市,75歲以上,83.90,78.10,1.10,67.20
1779,2022-06-27,臺北市,65歲以上,87.70,83.80,1.00,73.30
1778,2022-06-27,臺北市,65-74歲,90.10,87.40,0.90,77.10
1777,2022-06-27,臺北市,50-64歲,90.80,87.80,0.80,77.60
1776,2022-06-27,臺北市,30-49歲,100.50,97.50,0.60,84.90
1775,2022-06-27,臺北市,18-29歲,100.70,96.80,0.40,79.10
1774,2022-06-27,臺北市,12-17歲,92.70,82.00,0.10,51.90
1773,2022-06-27,臺北市,06-11歲,64.00,4.20,0.00,0.00
1772,2022-06-27,臺北市,總計,89.20,82.00,0.60,69.80
1771,2022-07-04,全國,75歲以上,81.30,76.00,1.30,64.80
1770,2022-07-04,全國,65歲以上,87.20,83.50,1.30,73.50
1769,2022-07-04,全國,65-74歲,90.60,87.80,1.30,78.60
1768,2022-07-04,全國,50-64歲,91.10,87.90,1.00,77.00
1767,2022-07-04,全國,30-49歲,101.10,97.20,0.90,83.50
1766,2022-07-04,全國,18-29歲,103.90,99.50,0.60,81.20
1765,2022-07-04,全國,12-17歲,94.80,84.00,0.60,56.10
1764,2022-07-04,全國,06-11歲,75.60,22.70,0.00,0.00
1763,2022-07-04,全國,總計,91.30,84.30,0.80,70.40
1762,2022-07-04,連江縣,75歲以上,88.40,84.00,0.50,75.00
1761,2022-07-04,連江縣,65歲以上,92.80,90.50,0.40,84.20
1760,2022-07-04,連江縣,65-74歲,94.80,93.60,0.30,88.60
1759,2022-07-04,連江縣,50-64歲,95.60,93.80,0.40,86.20
1758,2022-07-04,連江縣,30-49歲,100.00,98.20,0.30,90.30
1757,2022-07-04,連江縣,18-29歲,100.10,99.20,0.30,90.00
1756,2022-07-04,連江縣,12-17歲,97.60,89.90,0.00,67.60
1755,2022-07-04,連江縣,06-11歲,87.30,31.10,0.00,0.00
1754,2022-07-04,連江縣,總計,93.40,89.10,0.30,79.90
1753,2022-07-04,金門縣,75歲以上,78.10,72.80,0.80,59.10
1752,2022-07-04,金門縣,65歲以上,87.30,83.90,0.80,72.50
1751,2022-07-04,金門縣,65-74歲,92.40,90.00,0.80,80.00
1750,2022-07-04,金門縣,50-64歲,91.90,89.50,0.70,78.40
1749,2022-07-04,金門縣,30-49歲,96.80,94.00,0.50,82.50
1748,2022-07-04,金門縣,18-29歲,97.60,94.90,0.40,82.00
1747,2022-07-04,金門縣,12-17歲,96.10,86.40,0.20,62.70
1746,2022-07-04,金門縣,06-11歲,84.90,9.80,0.00,0.00
1745,2022-07-04,金門縣,總計,90.60,84.90,0.50,73.30
1744,2022-07-04,澎湖縣,75歲以上,74.20,69.60,1.30,57.60
1743,2022-07-04,澎湖縣,65歲以上,84.20,80.60,1.30,69.90
1742,2022-07-04,澎湖縣,65-74歲,91.30,88.50,1.20,78.60
1741,2022-07-04,澎湖縣,50-64歲,92.70,89.80,1.20,79.90
1740,2022-07-04,澎湖縣,30-49歲,100.20,97.00,0.80,85.50
1739,2022-07-04,澎湖縣,18-29歲,100.40,97.10,0.50,84.90
1738,2022-07-04,澎湖縣,12-17歲,96.60,86.20,0.20,63.10
1737,2022-07-04,澎湖縣,06-11歲,85.40,25.30,0.00,0.00
1736,2022-07-04,澎湖縣,總計,91.00,85.20,0.80,73.40
1735,2022-07-04,南投縣,75歲以上,80.30,75.50,1.80,63.50
1734,2022-07-04,南投縣,65歲以上,86.50,82.70,1.50,71.60
1733,2022-07-04,南投縣,65-74歲,90.90,87.80,1.40,77.30
1732,2022-07-04,南投縣,50-64歲,89.90,86.20,1.10,73.70
1731,2022-07-04,南投縣,30-49歲,101.60,96.90,1.20,80.10
1730,2022-07-04,南投縣,18-29歲,104.20,99.10,0.80,80.50
1729,2022-07-04,南投縣,12-17歲,95.20,85.00,4.10,57.80
1728,2022-07-04,南投縣,06-11歲,80.40,32.00,0.00,0.00
1727,2022-07-04,南投縣,總計,91.80,85.10,1.20,69.30
1726,2022-07-04,臺東縣,75歲以上,76.70,70.00,1.50,55.30
1725,2022-07-04,臺東縣,65歲以上,82.10,76.80,1.40,63.10
1724,2022-07-04,臺東縣,65-74歲,85.60,81.30,1.40,68.20
1723,2022-07-04,臺東縣,50-64歲,87.50,82.10,1.20,67.80
1722,2022-07-04,臺東縣,30-49歲,93.70,87.60,1.10,70.90
1721,2022-07-04,臺東縣,18-29歲,97.10,91.00,0.80,70.80
1720,2022-07-04,臺東縣,12-17歲,94.70,82.90,0.10,51.80
1719,2022-07-04,臺東縣,06-11歲,74.40,9.40,0.00,0.00
1718,2022-07-04,臺東縣,總計,86.40,77.40,1.00,61.50
1717,2022-07-04,花蓮縣,75歲以上,76.50,70.50,1.90,55.90
1716,2022-07-04,花蓮縣,65歲以上,83.40,79.00,1.80,64.80
1715,2022-07-04,花蓮縣,65-74歲,87.80,84.30,1.80,70.40
1714,2022-07-04,花蓮縣,50-64歲,89.00,84.30,2.00,69.60
1713,2022-07-04,花蓮縣,30-49歲,96.80,91.30,2.10,74.30
1712,2022-07-04,花蓮縣,18-29歲,99.40,93.70,1.90,73.50
1711,2022-07-04,花蓮縣,12-17歲,94.70,83.40,0.10,54.60
1710,2022-07-04,花蓮縣,06-11歲,71.90,28.80,0.00,0.00
1709,2022-07-04,花蓮縣,總計,88.00,80.60,1.70,63.60
1708,2022-07-04,嘉義縣,75歲以上,79.80,74.20,1.30,61.80
1707,2022-07-04,嘉義縣,65歲以上,86.00,81.80,1.50,70.70
1706,2022-07-04,嘉義縣,65-74歲,91.00,87.90,1.70,77.70
1705,2022-07-04,嘉義縣,50-64歲,90.70,86.90,1.40,74.50
1704,2022-07-04,嘉義縣,30-49歲,100.20,95.30,1.00,79.70
1703,2022-07-04,嘉義縣,18-29歲,102.80,98.50,0.70,80.40
1702,2022-07-04,嘉義縣,12-17歲,96.40,85.80,0.00,58.20
1701,2022-07-04,嘉義縣,06-11歲,86.70,25.10,0.00,0.00
1700,2022-07-04,嘉義縣,總計,91.90,85.10,1.00,70.30
1699,2022-07-04,嘉義市,75歲以上,81.40,76.50,2.30,63.50
1698,2022-07-04,嘉義市,65歲以上,86.50,83.00,2.50,71.20
1697,2022-07-04,嘉義市,65-74歲,89.80,87.10,2.60,76.10
1696,2022-07-04,嘉義市,50-64歲,91.40,88.40,2.30,76.80
1695,2022-07-04,嘉義市,30-49歲,99.70,96.00,1.90,81.50
1694,2022-07-04,嘉義市,18-29歲,101.20,96.90,1.80,79.60
1693,2022-07-04,嘉義市,12-17歲,95.70,83.60,0.30,58.00
1692,2022-07-04,嘉義市,06-11歲,83.20,20.70,0.00,0.00
1691,2022-07-04,嘉義市,總計,91.20,83.30,1.80,68.90
1690,2022-07-04,苗栗縣,75歲以上,76.50,70.40,1.60,56.60
1689,2022-07-04,苗栗縣,65歲以上,83.10,78.60,1.60,66.40
1688,2022-07-04,苗栗縣,65-74歲,87.90,84.70,1.60,73.70
1687,2022-07-04,苗栗縣,50-64歲,90.00,86.40,1.50,74.10
1686,2022-07-04,苗栗縣,30-49歲,103.50,98.70,1.20,83.90
1685,2022-07-04,苗栗縣,18-29歲,104.60,99.80,0.80,81.10
1684,2022-07-04,苗栗縣,12-17歲,95.40,84.40,0.10,57.90
1683,2022-07-04,苗栗縣,06-11歲,81.60,13.30,0.00,0.00
1682,2022-07-04,苗栗縣,總計,92.00,83.40,1.10,69.00
1681,2022-07-04,新竹市,75歲以上,83.50,78.80,1.20,68.60
1680,2022-07-04,新竹市,65歲以上,88.50,85.20,0.90,76.60
1679,2022-07-04,新竹市,65-74歲,91.40,89.00,0.80,81.30
1678,2022-07-04,新竹市,50-64歲,91.50,88.50,0.70,77.80
1677,2022-07-04,新竹市,30-49歲,102.50,99.50,0.80,86.30
1676,2022-07-04,新竹市,18-29歲,108.10,102.20,0.50,83.40
1675,2022-07-04,新竹市,12-17歲,95.10,83.60,0.80,56.20
1674,2022-07-04,新竹市,06-11歲,79.20,8.80,0.00,0.00
1673,2022-07-04,新竹市,總計,92.00,82.30,0.60,69.50
1672,2022-07-04,宜蘭縣,75歲以上,83.70,79.10,0.80,67.20
1671,2022-07-04,宜蘭縣,65歲以上,88.10,84.90,0.80,74.60
1670,2022-07-04,宜蘭縣,65-74歲,91.30,89.00,0.80,80.00
1669,2022-07-04,宜蘭縣,50-64歲,92.50,89.40,0.60,79.40
1668,2022-07-04,宜蘭縣,30-49歲,101.00,97.00,0.60,83.50
1667,2022-07-04,宜蘭縣,18-29歲,101.00,96.80,0.40,79.70
1666,2022-07-04,宜蘭縣,12-17歲,93.90,83.60,0.10,53.00
1665,2022-07-04,宜蘭縣,06-11歲,74.10,10.70,0.00,0.00
1664,2022-07-04,宜蘭縣,總計,91.30,84.10,0.50,71.20
1663,2022-07-04,基隆市,75歲以上,83.70,78.10,0.70,68.60
1662,2022-07-04,基隆市,65歲以上,89.50,85.80,0.60,77.90
1661,2022-07-04,基隆市,65-74歲,92.60,89.90,0.60,82.90
1660,2022-07-04,基隆市,50-64歲,91.40,88.30,0.90,78.40
1659,2022-07-04,基隆市,30-49歲,99.90,95.40,0.90,82.00
1658,2022-07-04,基隆市,18-29歲,101.30,96.40,0.70,78.30
1657,2022-07-04,基隆市,12-17歲,94.70,85.00,0.20,49.90
1656,2022-07-04,基隆市,06-11歲,64.80,13.10,0.00,0.00
1655,2022-07-04,基隆市,總計,91.20,84.70,0.70,71.90
1654,2022-07-04,屏東縣,75歲以上,80.30,74.30,1.30,61.50
1653,2022-07-04,屏東縣,65歲以上,86.60,82.30,1.40,70.70
1652,2022-07-04,屏東縣,65-74歲,90.60,87.30,1.50,76.50
1651,2022-07-04,屏東縣,50-64歲,90.50,86.40,1.20,73.70
1650,2022-07-04,屏東縣,30-49歲,98.50,93.50,0.90,77.90
1649,2022-07-04,屏東縣,18-29歲,100.50,95.50,0.70,77.50
1648,2022-07-04,屏東縣,12-17歲,95.80,83.90,0.80,54.30
1647,2022-07-04,屏東縣,06-11歲,83.40,39.20,0.00,0.00
1646,2022-07-04,屏東縣,總計,90.90,84.00,1.00,68.10
1645,2022-07-04,雲林縣,75歲以上,80.90,74.90,0.90,60.40
1644,2022-07-04,雲林縣,65歲以上,86.00,81.50,0.90,68.90
1643,2022-07-04,雲林縣,65-74歲,90.10,86.90,0.90,75.90
1642,2022-07-04,雲林縣,50-64歲,91.50,87.90,0.60,76.50
1641,2022-07-04,雲林縣,30-49歲,101.60,97.10,0.50,82.20
1640,2022-07-04,雲林縣,18-29歲,103.50,99.20,0.30,81.40
1639,2022-07-04,雲林縣,12-17歲,96.10,84.20,0.00,58.40
1638,2022-07-04,雲林縣,06-11歲,86.00,29.60,0.00,0.00
1637,2022-07-04,雲林縣,總計,92.30,85.10,0.50,70.10
1636,2022-07-04,彰化縣,75歲以上,80.90,76.10,1.10,66.10
1635,2022-07-04,彰化縣,65歲以上,87.20,83.70,1.00,74.60
1634,2022-07-04,彰化縣,65-74歲,91.50,88.90,0.90,80.50
1633,2022-07-04,彰化縣,50-64歲,91.90,88.80,0.80,78.00
1632,2022-07-04,彰化縣,30-49歲,103.60,99.50,0.70,84.70
1631,2022-07-04,彰化縣,18-29歲,108.50,103.90,0.60,85.00
1630,2022-07-04,彰化縣,12-17歲,95.70,84.80,0.20,58.60
1629,2022-07-04,彰化縣,06-11歲,82.50,28.60,0.00,0.00
1628,2022-07-04,彰化縣,總計,93.30,86.30,0.70,71.80
1627,2022-07-04,新竹縣,75歲以上,75.40,70.40,0.90,57.50
1626,2022-07-04,新竹縣,65歲以上,83.50,79.60,0.90,68.40
1625,2022-07-04,新竹縣,65-74歲,89.20,86.20,0.90,76.30
1624,2022-07-04,新竹縣,50-64歲,91.00,87.60,0.50,76.50
1623,2022-07-04,新竹縣,30-49歲,106.90,102.50,0.40,87.30
1622,2022-07-04,新竹縣,18-29歲,106.80,102.80,0.30,81.40
1621,2022-07-04,新竹縣,12-17歲,94.60,83.60,0.10,56.00
1620,2022-07-04,新竹縣,06-11歲,77.20,19.40,0.00,0.00
1619,2022-07-04,新竹縣,總計,92.40,83.80,0.40,68.60
1618,2022-07-04,高雄市,75歲以上,81.40,76.10,1.50,66.10
1617,2022-07-04,高雄市,65歲以上,88.30,84.60,1.50,75.60
1616,2022-07-04,高雄市,65-74歲,91.90,89.00,1.60,80.50
1615,2022-07-04,高雄市,50-64歲,91.20,87.90,1.40,76.70
1614,2022-07-04,高雄市,30-49歲,99.90,96.20,1.20,82.70
1613,2022-07-04,高雄市,18-29歲,103.50,99.20,0.90,81.50
1612,2022-07-04,高雄市,12-17歲,95.50,84.80,1.50,55.90
1611,2022-07-04,高雄市,06-11歲,80.80,20.60,0.00,0.00
1610,2022-07-04,高雄市,總計,91.60,84.50,1.20,71.00
1609,2022-07-04,臺南市,75歲以上,78.30,72.70,1.60,59.00
1608,2022-07-04,臺南市,65歲以上,84.80,80.70,1.80,68.30
1607,2022-07-04,臺南市,65-74歲,88.70,85.40,1.90,73.90
1606,2022-07-04,臺南市,50-64歲,90.40,87.00,1.50,75.30
1605,2022-07-04,臺南市,30-49歲,101.30,97.40,1.20,83.70
1604,2022-07-04,臺南市,18-29歲,105.50,101.00,0.90,83.30
1603,2022-07-04,臺南市,12-17歲,95.40,83.90,1.50,59.20
1602,2022-07-04,臺南市,06-11歲,83.30,20.40,0.00,0.00
1601,2022-07-04,臺南市,總計,91.80,84.10,1.30,70.00
1600,2022-07-04,臺中市,75歲以上,82.80,77.80,2.60,68.10
1599,2022-07-04,臺中市,65歲以上,88.30,84.80,2.40,76.50
1598,2022-07-04,臺中市,65-74歲,91.10,88.40,2.20,80.80
1597,2022-07-04,臺中市,50-64歲,91.20,88.10,1.40,78.10
1596,2022-07-04,臺中市,30-49歲,101.50,97.70,1.20,84.40
1595,2022-07-04,臺中市,18-29歲,105.40,101.40,0.90,84.30
1594,2022-07-04,臺中市,12-17歲,95.00,84.30,1.30,59.00
1593,2022-07-04,臺中市,06-11歲,78.80,26.30,0.00,0.00
1592,2022-07-04,臺中市,總計,92.00,84.70,1.20,71.20
1591,2022-07-04,桃園市,75歲以上,84.60,79.60,0.90,69.70
1590,2022-07-04,桃園市,65歲以上,89.40,86.10,0.90,78.10
1589,2022-07-04,桃園市,65-74歲,91.80,89.30,0.90,82.20
1588,2022-07-04,桃園市,50-64歲,91.80,88.60,0.70,78.60
1587,2022-07-04,桃園市,30-49歲,104.80,100.60,0.60,86.60
1586,2022-07-04,桃園市,18-29歲,107.20,102.60,0.40,82.60
1585,2022-07-04,桃園市,12-17歲,94.30,83.80,0.00,56.40
1584,2022-07-04,桃園市,06-11歲,72.80,28.20,0.00,0.00
1583,2022-07-04,桃園市,總計,92.80,85.90,0.50,71.50
1582,2022-07-04,新北市,75歲以上,81.00,76.00,1.00,66.00
1581,2022-07-04,新北市,65歲以上,87.30,83.90,0.90,75.00
1580,2022-07-04,新北市,65-74歲,90.30,87.60,0.80,79.30
1579,2022-07-04,新北市,50-64歲,91.50,88.40,0.70,78.20
1578,2022-07-04,新北市,30-49歲,99.20,95.50,0.50,82.60
1577,2022-07-04,新北市,18-29歲,102.30,97.60,0.20,79.00
1576,2022-07-04,新北市,12-17歲,94.30,84.20,0.00,53.70
1575,2022-07-04,新北市,06-11歲,67.20,14.80,0.00,0.00
1574,2022-07-04,新北市,總計,90.40,83.60,0.50,70.60
1573,2022-07-04,臺北市,75歲以上,84.00,78.30,1.10,67.60
1572,2022-07-04,臺北市,65歲以上,87.80,84.00,1.00,73.60
1571,2022-07-04,臺北市,65-74歲,90.10,87.50,0.90,77.30
1570,2022-07-04,臺北市,50-64歲,90.80,87.90,0.80,77.80
1569,2022-07-04,臺北市,30-49歲,100.50,97.50,0.60,85.00
1568,2022-07-04,臺北市,18-29歲,100.70,96.80,0.40,79.40
1567,2022-07-04,臺北市,12-17歲,92.70,82.00,0.10,52.70
1566,2022-07-04,臺北市,06-11歲,64.80,27.70,0.00,0.00
1565,2022-07-04,臺北市,總計,89.30,83.60,0.60,70.10
1564,2022-07-11,全國,75歲以上,81.40,76.10,1.30,65.00
1563,2022-07-11,全國,65歲以上,87.30,83.60,0.00,73.80
1562,2022-07-11,全國,65-74歲,90.70,87.90,1.30,78.90
1561,2022-07-11,全國,50-64歲,91.20,88.00,1.00,77.30
1560,2022-07-11,全國,30-49歲,101.20,97.40,0.90,83.70
1559,2022-07-11,全國,18-29歲,103.90,99.50,0.60,81.50
1558,2022-07-11,全國,12-17歲,94.70,84.10,0.60,56.70
1557,2022-07-11,全國,06-11歲,76.00,36.20,0.00,0.00
1556,2022-07-11,全國,總計,91.40,85.20,0.80,70.70
1555,2022-07-11,連江縣,75歲以上,88.90,84.60,0.50,75.50
1554,2022-07-11,連江縣,65歲以上,93.10,90.90,0.40,84.60
1553,2022-07-11,連江縣,65-74歲,95.10,93.80,0.30,88.80
1552,2022-07-11,連江縣,50-64歲,95.50,93.70,0.40,86.00
1551,2022-07-11,連江縣,30-49歲,100.30,98.40,0.30,90.40
1550,2022-07-11,連江縣,18-29歲,100.40,99.30,0.30,90.50
1549,2022-07-11,連江縣,12-17歲,97.60,89.90,0.00,68.70
1548,2022-07-11,連江縣,06-11歲,87.10,35.40,0.00,0.00
1547,2022-07-11,連江縣,總計,93.50,89.40,0.30,80.10
1546,2022-07-11,金門縣,75歲以上,78.20,72.90,0.80,59.20
1545,2022-07-11,金門縣,65歲以上,87.40,84.00,0.80,72.80
1544,2022-07-11,金門縣,65-74歲,92.50,90.20,0.80,80.30
1543,2022-07-11,金門縣,50-64歲,91.90,89.50,0.70,78.50
1542,2022-07-11,金門縣,30-49歲,96.80,94.10,0.50,82.40
1541,2022-07-11,金門縣,18-29歲,97.50,94.80,0.40,82.00
1540,2022-07-11,金門縣,12-17歲,96.30,86.50,0.20,63.70
1539,2022-07-11,金門縣,06-11歲,85.10,29.40,0.00,0.00
1538,2022-07-11,金門縣,總計,90.70,85.70,0.50,73.40
1537,2022-07-11,澎湖縣,75歲以上,74.20,69.90,1.30,57.80
1536,2022-07-11,澎湖縣,65歲以上,84.20,80.80,1.30,70.10
1535,2022-07-11,澎湖縣,65-74歲,91.40,88.70,1.20,78.90
1534,2022-07-11,澎湖縣,50-64歲,92.70,89.90,1.20,80.00
1533,2022-07-11,澎湖縣,30-49歲,100.50,97.20,0.80,85.50
1532,2022-07-11,澎湖縣,18-29歲,100.10,96.90,0.50,84.90
1531,2022-07-11,澎湖縣,12-17歲,96.60,86.30,0.20,63.90
1530,2022-07-11,澎湖縣,06-11歲,86.00,50.30,0.00,0.00
1529,2022-07-11,澎湖縣,總計,91.10,86.30,0.80,73.50
1528,2022-07-11,南投縣,75歲以上,80.30,75.50,1.80,63.70
1527,2022-07-11,南投縣,65歲以上,86.60,82.80,1.50,71.80
1526,2022-07-11,南投縣,65-74歲,91.00,87.90,1.40,77.50
1525,2022-07-11,南投縣,50-64歲,90.00,86.30,1.10,73.90
1524,2022-07-11,南投縣,30-49歲,101.70,97.10,1.20,80.40
1523,2022-07-11,南投縣,18-29歲,104.20,99.10,0.80,80.70
1522,2022-07-11,南投縣,12-17歲,95.00,85.00,4.10,58.30
1521,2022-07-11,南投縣,06-11歲,81.50,43.20,0.00,0.00
1520,2022-07-11,南投縣,總計,91.90,85.70,1.20,69.60
1519,2022-07-11,臺東縣,75歲以上,76.80,70.20,1.50,55.60
1518,2022-07-11,臺東縣,65歲以上,82.30,77.10,1.40,63.50
1517,2022-07-11,臺東縣,65-74歲,85.80,81.60,1.40,68.60
1516,2022-07-11,臺東縣,50-64歲,87.50,82.30,1.20,68.00
1515,2022-07-11,臺東縣,30-49歲,93.70,87.80,1.10,71.20
1514,2022-07-11,臺東縣,18-29歲,97.10,91.00,0.80,71.00
1513,2022-07-11,臺東縣,12-17歲,94.60,83.00,0.10,52.30
1512,2022-07-11,臺東縣,06-11歲,74.60,25.40,0.00,0.00
1511,2022-07-11,臺東縣,總計,86.50,78.40,1.00,61.80
1510,2022-07-11,花蓮縣,75歲以上,76.60,70.80,1.90,56.20
1509,2022-07-11,花蓮縣,65歲以上,83.50,79.20,1.90,65.10
1508,2022-07-11,花蓮縣,65-74歲,87.90,84.50,1.80,70.70
1507,2022-07-11,花蓮縣,50-64歲,89.10,84.40,2.00,69.80
1506,2022-07-11,花蓮縣,30-49歲,96.80,91.50,2.10,74.60
1505,2022-07-11,花蓮縣,18-29歲,99.40,93.70,1.90,73.70
1504,2022-07-11,花蓮縣,12-17歲,94.70,83.50,0.10,55.00
1503,2022-07-11,花蓮縣,06-11歲,72.30,43.60,0.00,0.00
1502,2022-07-11,花蓮縣,總計,88.10,81.60,1.70,63.80
1501,2022-07-11,嘉義縣,75歲以上,79.80,74.40,1.30,62.10
1500,2022-07-11,嘉義縣,65歲以上,86.10,82.00,1.50,70.90
1499,2022-07-11,嘉義縣,65-74歲,91.10,88.10,1.70,77.90
1498,2022-07-11,嘉義縣,50-64歲,90.80,87.10,1.40,74.80
1497,2022-07-11,嘉義縣,30-49歲,100.30,95.50,1.00,80.10
1496,2022-07-11,嘉義縣,18-29歲,102.80,98.60,0.70,80.80
1495,2022-07-11,嘉義縣,12-17歲,96.30,85.80,0.00,58.90
1494,2022-07-11,嘉義縣,06-11歲,87.10,39.80,0.00,0.00
1493,2022-07-11,嘉義縣,總計,92.00,85.80,1.10,70.60
1492,2022-07-11,嘉義市,75歲以上,81.50,76.70,2.30,63.80
1491,2022-07-11,嘉義市,65歲以上,86.60,83.10,2.50,71.40
1490,2022-07-11,嘉義市,65-74歲,89.80,87.20,2.60,76.30
1489,2022-07-11,嘉義市,50-64歲,91.50,88.50,2.30,77.00
1488,2022-07-11,嘉義市,30-49歲,99.70,96.10,1.90,81.80
