id,發佈統計日期,縣市,群組,第1劑,第2劑,加強劑,追加劑
2507,2022-08-29,金門縣,50-64歲,92.20,89.90,0.60,79.80
2506,2022-08-29,金門縣,30-49歲,97.30,94.50,0.40,83.80
2505,2022-08-29,金門縣,18-29歲,98.30,95.70,0.40,84.00
2504,2022-08-29,金門縣,12-17歲,96.40,88.60,0.10,66.60
2503,2022-08-29,金門縣,05-11歲,87.10,60.90,0.00,0.00
2502,2022-08-29,金門縣,6個月-4歲,21.30,1.00,0.00,0.00
2501,2022-08-29,金門縣,總計,91.80,87.50,0.50,74.80
2500,2022-08-29,澎湖縣,75歲以上,75.30,71.20,1.30,60.30
2499,2022-08-29,澎湖縣,65歲以上,84.70,81.70,1.20,72.10
2498,2022-08-29,澎湖縣,65-74歲,91.30,89.00,1.20,80.40
2497,2022-08-29,澎湖縣,50-64歲,93.00,90.50,1.20,81.30
2496,2022-08-29,澎湖縣,30-49歲,100.60,97.60,0.80,86.80
2495,2022-08-29,澎湖縣,18-29歲,101.40,98.40,0.50,87.30
2494,2022-08-29,澎湖縣,12-17歲,97.10,88.20,0.00,67.30
2493,2022-08-29,澎湖縣,05-11歲,87.30,62.40,0.00,0.00
2492,2022-08-29,澎湖縣,6個月-4歲,25.20,0.80,0.00,0.00
2491,2022-08-29,澎湖縣,總計,92.50,87.60,0.80,75.10
2490,2022-08-29,南投縣,75歲以上,81.20,76.70,1.80,65.80
2489,2022-08-29,南投縣,65歲以上,87.10,83.60,1.60,73.50
2488,2022-08-29,南投縣,65-74歲,91.10,88.30,1.40,78.80
2487,2022-08-29,南投縣,50-64歲,90.30,86.90,1.10,75.60
2486,2022-08-29,南投縣,30-49歲,101.90,97.60,1.20,82.30
2485,2022-08-29,南投縣,18-29歲,104.40,99.70,0.80,82.60
2484,2022-08-29,南投縣,12-17歲,95.10,86.70,0.50,59.90
2483,2022-08-29,南投縣,05-11歲,83.60,56.80,0.00,0.00
2482,2022-08-29,南投縣,6個月-4歲,25.50,2.30,0.00,0.00
2481,2022-08-29,南投縣,總計,92.90,87.10,1.10,71.20
2480,2022-08-29,臺東縣,75歲以上,77.70,71.60,1.50,58.20
2479,2022-08-29,臺東縣,65歲以上,82.80,78.10,1.40,65.50
2478,2022-08-29,臺東縣,65-74歲,86.10,82.30,1.40,70.20
2477,2022-08-29,臺東縣,50-64歲,87.80,83.00,1.20,69.80
2476,2022-08-29,臺東縣,30-49歲,93.90,88.30,1.10,73.00
2475,2022-08-29,臺東縣,18-29歲,97.20,91.50,0.80,72.60
2474,2022-08-29,臺東縣,12-17歲,94.80,84.20,0.10,54.40
2473,2022-08-29,臺東縣,05-11歲,76.90,46.10,0.00,0.00
2472,2022-08-29,臺東縣,6個月-4歲,15.30,0.60,0.00,0.00
2471,2022-08-29,臺東縣,總計,87.30,80.20,1.00,63.40
2470,2022-08-29,花蓮縣,75歲以上,77.60,72.10,1.90,58.70
2469,2022-08-29,花蓮縣,65歲以上,84.00,80.00,1.90,67.00
2468,2022-08-29,花蓮縣,65-74歲,88.10,84.90,1.90,72.20
2467,2022-08-29,花蓮縣,50-64歲,89.40,85.00,2.00,71.50
2466,2022-08-29,花蓮縣,30-49歲,97.20,92.00,2.20,76.30
2465,2022-08-29,花蓮縣,18-29歲,99.60,94.10,1.90,75.40
2464,2022-08-29,花蓮縣,12-17歲,94.70,84.10,0.10,56.20
2463,2022-08-29,花蓮縣,05-11歲,74.70,49.90,0.00,0.00
2462,2022-08-29,花蓮縣,6個月-4歲,17.70,0.60,0.00,0.00
2461,2022-08-29,花蓮縣,總計,89.10,82.50,1.80,65.40
2460,2022-08-29,嘉義縣,75歲以上,80.80,75.80,1.20,64.60
2459,2022-08-29,嘉義縣,65歲以上,86.70,83.00,1.40,73.00
2458,2022-08-29,嘉義縣,65-74歲,91.30,88.60,1.50,79.60
2457,2022-08-29,嘉義縣,50-64歲,91.00,87.70,1.30,76.80
2456,2022-08-29,嘉義縣,30-49歲,100.60,96.10,0.80,82.40
2455,2022-08-29,嘉義縣,18-29歲,102.90,99.00,0.60,83.00
2454,2022-08-29,嘉義縣,12-17歲,96.70,87.80,0.00,64.00
2453,2022-08-29,嘉義縣,05-11歲,87.50,56.60,0.00,0.00
2452,2022-08-29,嘉義縣,6個月-4歲,20.90,1.40,0.00,0.00
2451,2022-08-29,嘉義縣,總計,92.80,87.20,0.90,72.70
2450,2022-08-29,嘉義市,75歲以上,82.50,78.00,2.30,66.60
2449,2022-08-29,嘉義市,65歲以上,87.10,83.90,2.50,73.90
2448,2022-08-29,嘉義市,65-74歲,89.90,87.60,2.60,78.40
2447,2022-08-29,嘉義市,50-64歲,91.70,88.90,2.40,79.00
2446,2022-08-29,嘉義市,30-49歲,100.00,96.60,2.00,84.00
2445,2022-08-29,嘉義市,18-29歲,101.40,97.40,1.80,82.50
2444,2022-08-29,嘉義市,12-17歲,95.80,86.30,0.20,61.60
2443,2022-08-29,嘉義市,05-11歲,84.90,54.80,0.00,0.00
2442,2022-08-29,嘉義市,6個月-4歲,23.00,2.20,0.00,0.00
2441,2022-08-29,嘉義市,總計,92.30,86.30,1.80,71.20
2440,2022-08-29,苗栗縣,75歲以上,77.40,71.80,1.60,58.90
2439,2022-08-29,苗栗縣,65歲以上,83.60,79.60,1.60,68.40
2438,2022-08-29,苗栗縣,65-74歲,88.20,85.30,1.70,75.40
2437,2022-08-29,苗栗縣,50-64歲,90.30,87.00,1.50,75.90
2436,2022-08-29,苗栗縣,30-49歲,103.80,99.40,1.20,86.20
2435,2022-08-29,苗栗縣,18-29歲,104.50,100.10,0.90,83.20
2434,2022-08-29,苗栗縣,12-17歲,95.70,86.10,0.10,61.20
2433,2022-08-29,苗栗縣,05-11歲,84.00,51.00,0.00,0.00
2432,2022-08-29,苗栗縣,6個月-4歲,24.10,1.90,0.00,0.00
2431,2022-08-29,苗栗縣,總計,93.10,86.50,1.10,70.90
2430,2022-08-29,新竹市,75歲以上,84.40,80.00,1.10,70.40
2429,2022-08-29,新竹市,65歲以上,88.80,85.80,0.90,77.70
2428,2022-08-29,新竹市,65-74歲,91.50,89.30,0.80,82.10
2427,2022-08-29,新竹市,50-64歲,91.70,88.90,0.60,79.10
2426,2022-08-29,新竹市,30-49歲,102.80,99.90,0.50,87.80
2425,2022-08-29,新竹市,18-29歲,107.90,102.30,0.40,85.30
2424,2022-08-29,新竹市,12-17歲,95.00,84.70,0.80,59.20
2423,2022-08-29,新竹市,05-11歲,82.50,49.40,0.00,0.00
2422,2022-08-29,新竹市,6個月-4歲,25.80,1.60,0.00,0.00
2421,2022-08-29,新竹市,總計,93.50,86.30,0.50,70.90
2420,2022-08-29,宜蘭縣,75歲以上,84.60,80.60,0.80,69.50
2419,2022-08-29,宜蘭縣,65歲以上,88.60,85.80,0.80,76.60
2418,2022-08-29,宜蘭縣,65-74歲,91.50,89.50,0.80,81.70
2417,2022-08-29,宜蘭縣,50-64歲,92.70,90.00,0.60,81.10
2416,2022-08-29,宜蘭縣,30-49歲,101.20,97.50,0.60,85.30
2415,2022-08-29,宜蘭縣,18-29歲,101.20,97.20,0.50,81.70
2414,2022-08-29,宜蘭縣,12-17歲,94.30,84.80,0.10,57.30
2413,2022-08-29,宜蘭縣,05-11歲,79.70,40.50,0.00,0.00
2412,2022-08-29,宜蘭縣,6個月-4歲,25.10,1.50,0.00,0.00
2411,2022-08-29,宜蘭縣,總計,92.70,86.40,0.50,73.00
2410,2022-08-29,基隆市,75歲以上,84.80,79.50,0.50,70.80
2409,2022-08-29,基隆市,65歲以上,90.00,86.60,0.50,79.40
2408,2022-08-29,基隆市,65-74歲,92.80,90.30,0.50,84.00
2407,2022-08-29,基隆市,50-64歲,91.80,88.80,0.50,80.30
2406,2022-08-29,基隆市,30-49歲,100.10,95.80,0.50,84.00
2405,2022-08-29,基隆市,18-29歲,101.40,96.80,0.40,80.60
2404,2022-08-29,基隆市,12-17歲,95.10,86.20,0.20,54.80
2403,2022-08-29,基隆市,05-11歲,74.90,47.30,0.00,0.00
2402,2022-08-29,基隆市,6個月-4歲,24.50,1.20,0.00,0.00
2401,2022-08-29,基隆市,總計,92.70,86.90,0.40,73.80
2400,2022-08-29,屏東縣,75歲以上,81.40,76.00,1.20,64.70
2399,2022-08-29,屏東縣,65歲以上,87.20,83.40,1.30,73.40
2398,2022-08-29,屏東縣,65-74歲,90.90,88.00,1.30,78.90
2397,2022-08-29,屏東縣,50-64歲,90.90,87.30,1.00,76.30
2396,2022-08-29,屏東縣,30-49歲,98.90,94.20,0.90,80.40
2395,2022-08-29,屏東縣,18-29歲,100.70,96.10,0.60,79.80
2394,2022-08-29,屏東縣,12-17歲,95.90,85.80,0.80,57.50
2393,2022-08-29,屏東縣,05-11歲,85.40,53.80,0.00,0.00
2392,2022-08-29,屏東縣,6個月-4歲,21.10,1.20,0.00,0.00
2391,2022-08-29,屏東縣,總計,91.90,85.60,0.90,70.50
2390,2022-08-29,雲林縣,75歲以上,81.90,76.60,0.90,63.30
2389,2022-08-29,雲林縣,65歲以上,86.60,82.70,0.90,71.40
2388,2022-08-29,雲林縣,65-74歲,90.40,87.70,0.90,78.00
2387,2022-08-29,雲林縣,50-64歲,91.80,88.70,0.70,78.70
2386,2022-08-29,雲林縣,30-49歲,101.80,97.90,0.50,84.60
2385,2022-08-29,雲林縣,18-29歲,103.60,99.60,0.30,83.90
2384,2022-08-29,雲林縣,12-17歲,96.10,86.50,0.00,61.80
2383,2022-08-29,雲林縣,05-11歲,88.00,60.20,0.00,0.00
2382,2022-08-29,雲林縣,6個月-4歲,23.40,1.40,0.00,0.00
2381,2022-08-29,雲林縣,總計,93.30,87.50,0.50,72.30
2380,2022-08-29,彰化縣,75歲以上,81.90,77.70,1.00,68.50
2379,2022-08-29,彰化縣,65歲以上,87.80,84.70,0.90,76.60
2378,2022-08-29,彰化縣,65-74歲,91.90,89.60,0.90,82.20
2377,2022-08-29,彰化縣,50-64歲,92.20,89.40,0.80,79.80
2376,2022-08-29,彰化縣,30-49歲,103.80,100.00,0.70,86.60
2375,2022-08-29,彰化縣,18-29歲,108.50,104.20,0.50,87.10
2374,2022-08-29,彰化縣,12-17歲,95.70,86.30,0.00,60.90
2373,2022-08-29,彰化縣,05-11歲,85.20,58.60,0.00,0.00
2372,2022-08-29,彰化縣,6個月-4歲,19.20,1.00,0.00,0.00
2371,2022-08-29,彰化縣,總計,94.40,88.70,0.60,73.60
2370,2022-08-29,新竹縣,75歲以上,76.10,71.50,0.90,59.60
2369,2022-08-29,新竹縣,65歲以上,84.00,80.40,0.90,70.30
2368,2022-08-29,新竹縣,65-74歲,89.60,86.80,0.90,78.00
2367,2022-08-29,新竹縣,50-64歲,91.30,88.10,0.50,78.00
2366,2022-08-29,新竹縣,30-49歲,107.20,103.20,0.40,89.40
2365,2022-08-29,新竹縣,18-29歲,106.90,103.10,0.30,83.80
2364,2022-08-29,新竹縣,12-17歲,94.40,84.60,0.10,58.80
2363,2022-08-29,新竹縣,05-11歲,80.20,50.60,0.00,0.00
2362,2022-08-29,新竹縣,6個月-4歲,25.30,1.60,0.00,0.00
2361,2022-08-29,新竹縣,總計,94.00,86.90,0.40,70.40
2360,2022-08-29,高雄市,75歲以上,82.50,77.70,1.50,68.90
2359,2022-08-29,高雄市,65歲以上,88.80,85.50,1.50,77.60
2358,2022-08-29,高雄市,65-74歲,92.10,89.60,1.50,82.20
2357,2022-08-29,高雄市,50-64歲,91.60,88.60,1.40,79.00
2356,2022-08-29,高雄市,30-49歲,100.20,96.80,1.10,84.90
2355,2022-08-29,高雄市,18-29歲,103.60,99.70,0.90,83.90
2354,2022-08-29,高雄市,12-17歲,95.50,86.60,1.00,60.50
2353,2022-08-29,高雄市,05-11歲,84.50,54.60,0.00,0.00
2352,2022-08-29,高雄市,6個月-4歲,26.60,2.20,0.00,0.00
2351,2022-08-29,高雄市,總計,93.00,87.20,1.10,73.20
2350,2022-08-29,臺南市,75歲以上,79.50,74.60,1.50,62.40
2349,2022-08-29,臺南市,65歲以上,85.50,81.90,1.70,71.20
2348,2022-08-29,臺南市,65-74歲,89.00,86.30,1.90,76.40
2347,2022-08-29,臺南市,50-64歲,90.80,87.70,1.40,77.70
2346,2022-08-29,臺南市,30-49歲,101.60,98.10,1.20,86.00
2345,2022-08-29,臺南市,18-29歲,105.50,101.40,0.90,85.60
2344,2022-08-29,臺南市,12-17歲,95.50,85.60,1.50,61.70
2343,2022-08-29,臺南市,05-11歲,86.00,53.20,0.00,0.00
2342,2022-08-29,臺南市,6個月-4歲,26.60,1.80,0.00,0.00
2341,2022-08-29,臺南市,總計,93.10,86.90,1.20,72.30
2340,2022-08-29,臺中市,75歲以上,83.60,79.00,2.60,70.10
2339,2022-08-29,臺中市,65歲以上,88.80,85.50,2.30,78.00
2338,2022-08-29,臺中市,65-74歲,91.40,88.90,2.20,82.10
2337,2022-08-29,臺中市,50-64歲,91.50,88.60,1.40,79.60
2336,2022-08-29,臺中市,30-49歲,101.80,98.20,1.20,86.20
2335,2022-08-29,臺中市,18-29歲,105.50,101.70,0.90,86.10
2334,2022-08-29,臺中市,12-17歲,94.90,85.40,0.90,60.70
2333,2022-08-29,臺中市,05-11歲,81.80,53.10,0.00,0.00
2332,2022-08-29,臺中市,6個月-4歲,34.80,1.60,0.00,0.00
2331,2022-08-29,臺中市,總計,93.70,87.10,1.20,72.70
2330,2022-08-29,桃園市,75歲以上,85.30,80.70,0.90,71.60
2329,2022-08-29,桃園市,65歲以上,89.80,86.70,0.90,79.50
2328,2022-08-29,桃園市,65-74歲,92.00,89.70,0.90,83.40
2327,2022-08-29,桃園市,50-64歲,92.10,89.10,0.70,80.10
2326,2022-08-29,桃園市,30-49歲,105.10,101.20,0.60,88.50
2325,2022-08-29,桃園市,18-29歲,107.30,103.00,0.40,84.70
2324,2022-08-29,桃園市,12-17歲,94.30,84.30,0.00,58.60
2323,2022-08-29,桃園市,05-11歲,77.50,50.00,0.00,0.00
2322,2022-08-29,桃園市,6個月-4歲,21.30,1.10,0.00,0.00
2321,2022-08-29,桃園市,總計,94.20,87.90,0.50,73.10
2320,2022-08-29,新北市,75歲以上,81.90,77.20,1.00,67.80
2319,2022-08-29,新北市,65歲以上,87.80,84.70,0.90,76.50
2318,2022-08-29,新北市,65-74歲,90.50,88.10,0.80,80.50
2317,2022-08-29,新北市,50-64歲,91.70,88.90,0.60,79.60
2316,2022-08-29,新北市,30-49歲,99.40,96.00,0.40,84.00
2315,2022-08-29,新北市,18-29歲,102.40,98.00,0.20,80.90
2314,2022-08-29,新北市,12-17歲,94.20,85.00,0.00,56.70
2313,2022-08-29,新北市,05-11歲,74.40,45.10,0.00,0.00
2312,2022-08-29,新北市,6個月-4歲,19.90,2.20,0.00,0.00
2311,2022-08-29,新北市,總計,91.60,86.00,0.40,72.10
2310,2022-08-29,臺北市,75歲以上,85.10,79.70,0.90,69.80
2309,2022-08-29,臺北市,65歲以上,88.60,85.10,0.80,75.50
2308,2022-08-29,臺北市,65-74歲,90.70,88.40,0.70,79.10
2307,2022-08-29,臺北市,50-64歲,91.20,88.50,0.60,79.50
2306,2022-08-29,臺北市,30-49歲,100.80,98.10,0.60,86.70
2305,2022-08-29,臺北市,18-29歲,101.00,97.40,0.40,81.60
2304,2022-08-29,臺北市,12-17歲,92.50,83.00,0.10,56.30
2303,2022-08-29,臺北市,05-11歲,71.30,44.60,0.00,0.00
2302,2022-08-29,臺北市,6個月-4歲,20.60,1.60,0.00,0.00
2301,2022-08-29,臺北市,總計,90.80,85.40,0.50,71.80
2300,2022-09-05,全國,75歲以上,82.40,77.60,1.30,67.50
2299,2022-09-05,全國,65歲以上,87.90,84.50,1.30,75.80
2298,2022-09-05,全國,65-74歲,91.00,88.50,1.20,80.50
2297,2022-09-05,全國,50-64歲,91.50,88.50,1.00,79.10
2296,2022-09-05,全國,30-49歲,101.40,97.80,0.80,85.60
2295,2022-09-05,全國,18-29歲,104.00,99.80,0.60,83.60
2294,2022-09-05,全國,12-17歲,94.70,85.60,0.40,59.50
2293,2022-09-05,全國,05-11歲,81.30,51.90,0.00,0.00
2292,2022-09-05,全國,6個月-4歲,30.50,3.70,0.00,0.00
2291,2022-09-05,全國,總計,93.00,86.90,0.80,72.40
2290,2022-09-05,連江縣,75歲以上,89.40,85.50,0.50,77.50
2289,2022-09-05,連江縣,65歲以上,93.60,91.50,0.40,85.70
2288,2022-09-05,連江縣,65-74歲,95.60,94.40,0.30,89.60
2287,2022-09-05,連江縣,50-64歲,94.80,93.30,0.40,86.10
2286,2022-09-05,連江縣,30-49歲,100.60,98.90,0.30,91.40
2285,2022-09-05,連江縣,18-29歲,99.70,98.80,0.30,91.00
2284,2022-09-05,連江縣,12-17歲,98.50,92.70,0.00,69.10
2283,2022-09-05,連江縣,05-11歲,87.90,56.80,0.00,0.00
2282,2022-09-05,連江縣,6個月-4歲,23.50,1.60,0.00,0.00
2281,2022-09-05,連江縣,總計,94.40,90.60,0.30,80.80
2280,2022-09-05,金門縣,75歲以上,79.20,74.10,0.80,61.10
2279,2022-09-05,金門縣,65歲以上,87.90,84.80,0.80,74.20
2278,2022-09-05,金門縣,65-74歲,92.70,90.60,0.80,81.40
2277,2022-09-05,金門縣,50-64歲,92.20,89.90,0.60,79.90
2276,2022-09-05,金門縣,30-49歲,97.40,94.60,0.40,84.00
2275,2022-09-05,金門縣,18-29歲,98.40,95.80,0.40,84.20
2274,2022-09-05,金門縣,12-17歲,95.90,88.20,0.10,66.50
2273,2022-09-05,金門縣,05-11歲,87.50,61.50,0.00,0.00
2272,2022-09-05,金門縣,6個月-4歲,28.40,2.30,0.00,0.00
2271,2022-09-05,金門縣,總計,92.00,87.60,0.50,74.90
2270,2022-09-05,澎湖縣,75歲以上,75.50,71.50,1.30,60.80
2269,2022-09-05,澎湖縣,65歲以上,84.80,81.80,1.20,72.60
2268,2022-09-05,澎湖縣,65-74歲,91.40,89.10,1.20,80.90
2267,2022-09-05,澎湖縣,50-64歲,93.10,90.60,1.20,81.60
2266,2022-09-05,澎湖縣,30-49歲,100.70,97.60,0.80,87.00
2265,2022-09-05,澎湖縣,18-29歲,101.50,98.50,0.50,87.50
2264,2022-09-05,澎湖縣,12-17歲,96.80,88.00,0.00,67.20
2263,2022-09-05,澎湖縣,05-11歲,88.20,63.30,0.00,0.00
2262,2022-09-05,澎湖縣,6個月-4歲,31.00,2.00,0.00,0.00
2261,2022-09-05,澎湖縣,總計,92.80,87.80,0.80,75.30
2260,2022-09-05,南投縣,75歲以上,81.30,76.80,1.80,66.00
2259,2022-09-05,南投縣,65歲以上,87.10,83.70,1.60,73.70
2258,2022-09-05,南投縣,65-74歲,91.20,88.40,1.40,79.00
2257,2022-09-05,南投縣,50-64歲,90.30,86.90,1.10,75.80
2256,2022-09-05,南投縣,30-49歲,101.90,97.60,1.20,82.50
2255,2022-09-05,南投縣,18-29歲,104.40,99.60,0.80,82.80
2254,2022-09-05,南投縣,12-17歲,94.80,86.80,0.50,60.10
2253,2022-09-05,南投縣,05-11歲,84.10,57.50,0.00,0.00
2252,2022-09-05,南投縣,6個月-4歲,29.60,3.80,0.00,0.00
2251,2022-09-05,南投縣,總計,93.10,87.20,1.10,71.40
2250,2022-09-05,臺東縣,75歲以上,77.90,71.80,1.50,58.60
2249,2022-09-05,臺東縣,65歲以上,82.90,78.30,1.40,65.80
2248,2022-09-05,臺東縣,65-74歲,86.20,82.50,1.40,70.50
2247,2022-09-05,臺東縣,50-64歲,87.80,83.00,1.20,70.20
2246,2022-09-05,臺東縣,30-49歲,93.90,88.40,1.10,73.20
2245,2022-09-05,臺東縣,18-29歲,97.10,91.40,0.80,72.80
2244,2022-09-05,臺東縣,12-17歲,94.70,84.40,0.10,54.70
2243,2022-09-05,臺東縣,05-11歲,78.00,46.80,0.00,0.00
2242,2022-09-05,臺東縣,6個月-4歲,20.30,1.60,0.00,0.00
2241,2022-09-05,臺東縣,總計,87.60,80.30,1.00,63.70
2240,2022-09-05,花蓮縣,75歲以上,77.80,72.30,1.90,59.10
2239,2022-09-05,花蓮縣,65歲以上,84.10,80.10,1.90,67.40
2238,2022-09-05,花蓮縣,65-74歲,88.10,84.90,1.90,72.50
2237,2022-09-05,花蓮縣,50-64歲,89.50,85.10,2.10,71.80
2236,2022-09-05,花蓮縣,30-49歲,97.20,92.10,2.20,76.60
2235,2022-09-05,花蓮縣,18-29歲,99.50,94.10,1.90,75.60
2234,2022-09-05,花蓮縣,12-17歲,94.50,84.20,0.10,56.60
2233,2022-09-05,花蓮縣,05-11歲,75.20,50.20,0.00,0.00
2232,2022-09-05,花蓮縣,6個月-4歲,21.00,1.30,0.00,0.00
2231,2022-09-05,花蓮縣,總計,89.20,82.60,1.80,65.60
2230,2022-09-05,嘉義縣,75歲以上,81.00,76.00,1.20,65.10
2229,2022-09-05,嘉義縣,65歲以上,86.80,83.10,1.40,73.40
2228,2022-09-05,嘉義縣,65-74歲,91.40,88.70,1.50,79.90
2227,2022-09-05,嘉義縣,50-64歲,91.10,87.70,1.30,77.10
2226,2022-09-05,嘉義縣,30-49歲,100.50,96.10,0.80,82.60
2225,2022-09-05,嘉義縣,18-29歲,102.80,98.90,0.60,83.20
2224,2022-09-05,嘉義縣,12-17歲,96.70,88.40,0.00,64.30
2223,2022-09-05,嘉義縣,05-11歲,88.40,57.80,0.00,0.00
2222,2022-09-05,嘉義縣,6個月-4歲,28.70,3.00,0.00,0.00
2221,2022-09-05,嘉義縣,總計,93.00,87.30,1.00,73.00
2220,2022-09-05,嘉義市,75歲以上,82.60,78.10,2.30,67.00
2219,2022-09-05,嘉義市,65歲以上,87.20,84.00,2.50,74.30
2218,2022-09-05,嘉義市,65-74歲,90.00,87.70,2.60,78.80
2217,2022-09-05,嘉義市,50-64歲,91.70,88.90,2.40,79.20
2216,2022-09-05,嘉義市,30-49歲,100.00,96.60,2.00,84.20
2215,2022-09-05,嘉義市,18-29歲,101.30,97.30,1.80,82.70
2214,2022-09-05,嘉義市,12-17歲,95.80,86.70,0.20,61.80
2213,2022-09-05,嘉義市,05-11歲,85.90,56.40,0.00,0.00
2212,2022-09-05,嘉義市,6個月-4歲,29.40,3.90,0.00,0.00
2211,2022-09-05,嘉義市,總計,92.50,86.50,1.80,71.40
2210,2022-09-05,苗栗縣,75歲以上,77.50,71.90,1.60,59.20
2209,2022-09-05,苗栗縣,65歲以上,83.70,79.70,1.60,68.70
2208,2022-09-05,苗栗縣,65-74歲,88.40,85.40,1.70,75.70
2207,2022-09-05,苗栗縣,50-64歲,90.30,87.00,1.50,76.20
2206,2022-09-05,苗栗縣,30-49歲,103.90,99.50,1.20,86.50
2205,2022-09-05,苗栗縣,18-29歲,104.40,100.00,0.90,83.40
2204,2022-09-05,苗栗縣,12-17歲,95.70,86.30,0.10,61.40
2203,2022-09-05,苗栗縣,05-11歲,84.80,51.80,0.00,0.00
2202,2022-09-05,苗栗縣,6個月-4歲,29.60,3.00,0.00,0.00
2201,2022-09-05,苗栗縣,總計,93.40,86.60,1.10,71.20
2200,2022-09-05,新竹市,75歲以上,84.50,80.20,1.10,70.70
2199,2022-09-05,新竹市,65歲以上,88.90,86.00,0.90,78.00
2198,2022-09-05,新竹市,65-74歲,91.60,89.40,0.80,82.40
2197,2022-09-05,新竹市,50-64歲,91.80,89.00,0.60,79.30
2196,2022-09-05,新竹市,30-49歲,102.80,100.00,0.50,88.00
2195,2022-09-05,新竹市,18-29歲,107.80,102.30,0.40,85.50
2194,2022-09-05,新竹市,12-17歲,95.00,84.90,0.80,59.40
2193,2022-09-05,新竹市,05-11歲,83.20,50.30,0.00,0.00
2192,2022-09-05,新竹市,6個月-4歲,31.80,2.80,0.00,0.00
2191,2022-09-05,新竹市,總計,93.90,86.50,0.50,71.10
2190,2022-09-05,宜蘭縣,75歲以上,84.80,80.80,0.80,69.90
2189,2022-09-05,宜蘭縣,65歲以上,88.70,85.90,0.80,76.90
2188,2022-09-05,宜蘭縣,65-74歲,91.60,89.60,0.80,81.90
2187,2022-09-05,宜蘭縣,50-64歲,92.80,90.10,0.60,81.40
2186,2022-09-05,宜蘭縣,30-49歲,101.20,97.50,0.60,85.60
2185,2022-09-05,宜蘭縣,18-29歲,101.20,97.20,0.50,82.00
2184,2022-09-05,宜蘭縣,12-17歲,94.20,84.80,0.10,57.60
2183,2022-09-05,宜蘭縣,05-11歲,81.20,42.10,0.00,0.00
2182,2022-09-05,宜蘭縣,6個月-4歲,31.30,3.20,0.00,0.00
2181,2022-09-05,宜蘭縣,總計,93.00,86.60,0.50,73.30
2180,2022-09-05,基隆市,75歲以上,85.00,79.60,0.50,71.10
2179,2022-09-05,基隆市,65歲以上,90.10,86.70,0.50,79.60
2178,2022-09-05,基隆市,65-74歲,92.90,90.40,0.50,84.20
2177,2022-09-05,基隆市,50-64歲,91.80,88.80,0.50,80.50
2176,2022-09-05,基隆市,30-49歲,100.20,95.80,0.50,84.20
2175,2022-09-05,基隆市,18-29歲,101.30,96.70,0.30,80.80
2174,2022-09-05,基隆市,12-17歲,95.00,86.50,0.20,55.50
2173,2022-09-05,基隆市,05-11歲,76.40,47.70,0.00,0.00
2172,2022-09-05,基隆市,6個月-4歲,28.60,2.20,0.00,0.00
2171,2022-09-05,基隆市,總計,92.90,87.00,0.40,74.00
2170,2022-09-05,屏東縣,75歲以上,81.50,76.10,1.20,65.10
2169,2022-09-05,屏東縣,65歲以上,87.30,83.50,1.20,73.70
2168,2022-09-05,屏東縣,65-74歲,91.00,88.10,1.30,79.10
2167,2022-09-05,屏東縣,50-64歲,90.90,87.30,1.00,76.70
2166,2022-09-05,屏東縣,30-49歲,98.90,94.20,0.90,80.60
2165,2022-09-05,屏東縣,18-29歲,100.70,96.00,0.60,80.00
2164,2022-09-05,屏東縣,12-17歲,95.90,86.10,0.70,58.00
2163,2022-09-05,屏東縣,05-11歲,86.70,56.40,0.00,0.00
2162,2022-09-05,屏東縣,6個月-4歲,26.60,2.70,0.00,0.00
2161,2022-09-05,屏東縣,總計,92.10,85.80,0.90,70.70
2160,2022-09-05,雲林縣,75歲以上,82.10,76.70,0.90,63.70
2159,2022-09-05,雲林縣,65歲以上,86.70,82.90,0.90,71.80
2158,2022-09-05,雲林縣,65-74歲,90.40,87.80,0.90,78.30
2157,2022-09-05,雲林縣,50-64歲,91.80,88.70,0.70,79.00
2156,2022-09-05,雲林縣,30-49歲,101.90,97.90,0.50,84.90
2155,2022-09-05,雲林縣,18-29歲,103.50,99.60,0.30,84.10
2154,2022-09-05,雲林縣,12-17歲,96.00,86.80,0.00,62.00
2153,2022-09-05,雲林縣,05-11歲,88.70,61.20,0.00,0.00
2152,2022-09-05,雲林縣,6個月-4歲,28.80,2.90,0.00,0.00
2151,2022-09-05,雲林縣,總計,93.50,87.70,0.50,72.60
2150,2022-09-05,彰化縣,75歲以上,82.00,77.90,1.00,68.90
2149,2022-09-05,彰化縣,65歲以上,87.90,84.90,0.90,76.90
2148,2022-09-05,彰化縣,65-74歲,91.90,89.70,0.90,82.40
2147,2022-09-05,彰化縣,50-64歲,92.20,89.40,0.80,80.00
2146,2022-09-05,彰化縣,30-49歲,103.90,100.00,0.70,86.80
2145,2022-09-05,彰化縣,18-29歲,108.40,104.20,0.50,87.30
2144,2022-09-05,彰化縣,12-17歲,95.60,86.60,0.10,61.20
2143,2022-09-05,彰化縣,05-11歲,86.10,59.30,0.00,0.00
2142,2022-09-05,彰化縣,6個月-4歲,28.00,2.80,0.00,0.00
2141,2022-09-05,彰化縣,總計,94.70,88.80,0.60,73.80
2140,2022-09-05,新竹縣,75歲以上,76.30,71.70,0.90,59.90
2139,2022-09-05,新竹縣,65歲以上,84.10,80.60,0.90,70.60
2138,2022-09-05,新竹縣,65-74歲,89.70,86.90,0.90,78.20
